id	tname	datecollected	latitude	longitude	depth	temperature	salinity	nitrate	oxygen	phosphate	silicate
727883636	Scyliorhinus canicula	19/03/1994	56.0167	-9.05	158	9.836	35.378	10.854	5.929	0.711	4.394
727883609	Scyliorhinus canicula	19/03/1994	56.0167	-9.05	158	9.836	35.378	10.854	5.929	0.711	4.394
727884492	Squalus acanthias	25/11/1994	55.1167	-9.3333	110	10.174	35.368	10.156	5.91	0.684	4.026
727961539	Dipturus batis	15/03/2005	58.0513	-9.0305	185	9.419	35.364	11.673	5.949	0.764	5.292
727899207	Scyliorhinus canicula	25/03/1995	55.9667	-6.6333	60						
727899511	Scyliorhinus canicula	27/03/1995	56.0167	-9.05	154	9.836	35.378	10.854	5.929	0.711	4.394
727901323	Scyliorhinus canicula	17/11/1995	56.1833	-7.35	104	9.732	35.183	10.14	5.823	0.669	3.744
727901315	Scyliorhinus canicula	17/11/1995	56.1833	-7.35	104	9.732	35.183	10.14	5.823	0.669	3.744
727901293	Scyliorhinus canicula	15/11/1995	54.4667	-8.7667	67						
727901284	Scyliorhinus canicula	06/04/1995	59.25	-4.3	87	9.203	35.17	8.172	6.181	0.631	3.493
727901691	Squalus acanthias	22/03/1995	58.7	-4.45	86						
727901921	Squalus acanthias	06/04/1995	58.8167	-3.8167	96						
727901954	Squalus acanthias	17/11/1995	56.2333	-8.3667	140	9.738	35.361	10.914	5.868	0.707	4.143
727908077	Scyliorhinus canicula	18/11/2006	58.7875	-6.1652	118						
727973312	Scyliorhinus canicula	17/11/2004	57.341	-8.4613	155	9.75	35.39	10.833	5.939	0.697	4.848
727908476	Scyliorhinus canicula	18/03/2006	56.2157	-9.1065	179	9.786	35.378	12.039	5.898	0.75	4.469
727908569	Scyliorhinus canicula	24/11/2006	57.0898	-8.7412	130	9.818	35.372	10.695	5.846	0.706	4.701
727910570	Leucoraja naevus	07/11/1996	56.7333	-9	200	9.786	35.378	12.039	5.898	0.75	4.469
727978978	Squalus acanthias	17/03/2007	58.3963	-5.6373	112	9.5	35.177	9.112	5.993	0.651	3.645
727919706	Scyliorhinus canicula	10/11/1996	54.5833	-10.2833	120	10.116	35.395	10.567	5.918	0.727	3.4
727919713	Scyliorhinus canicula	10/11/1996	54.5833	-10.2833	120	10.116	35.395	10.567	5.918	0.727	3.4
727919910	Scyliorhinus canicula	15/03/1996	54.6	-4.2167	68						
727988573	Scyliorhinus canicula	04/03/1998	59.2167	-4.1667	114	8.875	35.279	11.318	6.101	0.776	4.871
727989742	Squalus acanthias	19/11/1998	54.0333	-5.2	80						
727989614	Squalus acanthias	13/11/1998	58.25	-8.4667	164	9.55	35.363	11.325	6.018	0.737	4.935
727989778	Squalus acanthias	24/11/1998	55.9333	-6.65	55						
727989798	Squalus acanthias	25/11/1998	57.0833	-7.0333	146						
727927172	Scyliorhinus canicula	26/11/2002	55.9995	-7.228	112						
727934403	Scyliorhinus canicula	18/03/2002	56.4815	-7.4962	156						
728007078	Scyliorhinus canicula	14/11/1999	58.6	-7.3333	97	9.818	35.289	10.42	5.916	0.688	3.963
728007079	Scyliorhinus canicula	14/11/1999	58.6	-7.3333	97	9.818	35.289	10.42	5.916	0.688	3.963
728007384	Scyliorhinus canicula	05/03/1999	56.2167	-9.1167	188	9.786	35.378	12.039	5.898	0.75	4.469
727945362	Scyliorhinus canicula	27/11/2002	56.7965	-8.574	115	9.827	35.35	10.437	5.857	0.712	4.627
728009161	Squalus acanthias	01/12/1999	57.1167	-7.0167	140						
727947186	Scyliorhinus canicula	09/03/1997	55.3667	-8.45	93	10.091	35.319	9.886	5.907	0.685	4.255
727947615	Scyliorhinus canicula	13/03/1997	58.65	-7.25	95	9.818	35.289	10.42	5.916	0.688	3.963
728017813	Scyliorhinus canicula	14/03/2008	55.9897	-7.2462	115						
728018282	Dipturus batis	10/11/2009	58.5183	-8.0575	150	9.55	35.363	11.325	6.018	0.737	4.935
728018531	Galeus melastomus	07/03/2000	55.8167	-8.2667	144						
727954991	Scyliorhinus canicula	19/11/2004	55.1427	-9.3845	100	10.174	35.368	10.156	5.91	0.684	4.026
728020468	Leucoraja naevus	18/11/2000	56.2	-9.1	170	9.836	35.378	10.854	5.929	0.711	4.394
727960197	Scyliorhinus canicula	29/11/2002	56.6863	-7.4057	190						
727960423	Scyliorhinus canicula	29/11/2002	57.09	-7.0417	145						
728031514	Raja clavata	14/03/2000	57.5667	-8.5	158	9.75	35.39	10.833	5.939	0.697	4.848
728031486	Raja clavata	19/11/2000	54.55	-10.1833	112	10.225	35.396	10.11	5.934	0.713	3.485
727966723	Scyliorhinus canicula	28/11/2004	56.1918	-7.3623	102	9.732	35.183	10.14	5.823	0.669	3.744
728032649	Scyliorhinus canicula	21/11/2000	54.3	-10.3	105	10.225	35.396	10.11	5.934	0.713	3.485
727828235	Raja clavata	07/03/1986	57.2833	-8.4833	138	9.75	35.39	10.833	5.939	0.697	4.848
727979341	Galeus melastomus	26/11/2003	55.179	-10.0612	450	9.371	35.384	12.562	5.84	0.88	5.768
727980523	Scyliorhinus canicula	07/03/2003	57.9275	-6.2082	86						
728006578	Raja montagui	21/11/1999	54.6	-4.1667	60						
728007473	Scyliorhinus canicula	05/03/1999	55.4333	-9.2	124	10.058	35.382	10.273	5.908	0.697	4.322
728009117	Squalus acanthias	05/03/1999	56.3167	-8.4333	152	9.738	35.361	10.914	5.868	0.707	4.143
728009187	Squalus acanthias	01/12/1999	56.7833	-6.9167	175						
728006562	Raja montagui	14/11/1999	58.2667	-8.4667	167	9.55	35.363	11.325	6.018	0.737	4.935
727987726	Scyliorhinus canicula	18/02/1998	57.1667	-6.9833	125						
728007069	Scyliorhinus canicula	14/11/1999	58.6	-7.3333	97	9.818	35.289	10.42	5.916	0.688	3.963
728007066	Scyliorhinus canicula	14/11/1999	58.6	-7.3333	97	9.818	35.289	10.42	5.916	0.688	3.963
727987715	Scyliorhinus canicula	13/11/1998	58.2833	-7.3667	80	10.024	35.268	9.234	6.005	0.625	3.757
728007406	Scyliorhinus canicula	05/03/1999	56.2167	-9.1167	188	9.786	35.378	12.039	5.898	0.75	4.469
728007341	Scyliorhinus canicula	05/03/1999	56.3167	-8.4333	152	9.738	35.361	10.914	5.868	0.707	4.143
727987736	Scyliorhinus canicula	13/11/1998	58.25	-8.4667	164	9.55	35.363	11.325	6.018	0.737	4.935
727988461	Scyliorhinus canicula	02/03/1998	58.0167	-9.05	187	9.419	35.364	11.673	5.949	0.764	5.292
727989727	Squalus acanthias	17/11/1998	54.4833	-9.4833	98						
727867635	Scyliorhinus canicula	27/03/2007	59.3488	-5.174	124	9.061	35.292	11.758	6.082	0.78	4.956
728009288	Squalus acanthias	17/03/1999	58.3833	-5.7	114						
727867771	Scyliorhinus canicula	27/03/2007	59.3488	-5.174	124	9.061	35.292	11.758	6.082	0.78	4.956
727989618	Squalus acanthias	18/02/1998	56.6	-7.3667	172						
727989790	Squalus acanthias	25/11/1998	57.0833	-7.0333	146						
727989744	Squalus acanthias	19/11/1998	54.0333	-5.2	80						
727869119	Raja montagui	19/11/1993	59.25	-4.3	96	9.02	35.216	9.449	6.1	0.691	4.053
727870137	Scyliorhinus canicula	11/03/1993	56.45	-7.45	140						
727870224	Scyliorhinus canicula	15/03/1993	58.5	-8.1	160	9.55	35.363	11.325	6.018	0.737	4.935
728011875	Dipturus batis	24/11/2008	56.6068	-8.5498	145	9.738	35.361	10.914	5.868	0.707	4.143
727870247	Scyliorhinus canicula	03/12/1993	55.1333	-9.3833	110	10.174	35.368	10.156	5.91	0.684	4.026
727870840	Squalus acanthias	23/11/1993	55.7833	-9.0833	137	10.058	35.382	10.273	5.908	0.697	4.322
728018534	Galeus melastomus	07/03/2000	55.8167	-8.2667	144						
728018524	Galeus melastomus	07/03/2000	55.8167	-8.2667	144						
728018506	Galeus melastomus	07/03/2000	55.8167	-8.2667	144						
728018554	Galeus melastomus	18/11/2000	56.1333	-9.2167	450	9.474	35.38	12.345	5.706	0.821	5.144
727876089	Galeus melastomus	17/03/1994	56.6	-7.3667	177						
728001700	Squalus acanthias	17/11/2004	57.341	-8.4613	155	9.75	35.39	10.833	5.939	0.697	4.848
727883063	Raja montagui	27/03/1994	58.05	-5.7333	109	9.5	35.177	9.112	5.993	0.651	3.645
728006497	Raja clavata	07/03/1999	57.5667	-8.5	161	9.75	35.39	10.833	5.939	0.697	4.848
728007070	Scyliorhinus canicula	14/11/1999	58.6	-7.3333	97	9.818	35.289	10.42	5.916	0.688	3.963
728007324	Scyliorhinus canicula	05/03/1999	56.3167	-8.4333	152	9.738	35.361	10.914	5.868	0.707	4.143
728007393	Scyliorhinus canicula	05/03/1999	56.2167	-9.1167	188	9.786	35.378	12.039	5.898	0.75	4.469
728007389	Scyliorhinus canicula	05/03/1999	56.2167	-9.1167	188	9.786	35.378	12.039	5.898	0.75	4.469
728007398	Scyliorhinus canicula	05/03/1999	56.2167	-9.1167	188	9.786	35.378	12.039	5.898	0.75	4.469
728032276	Scyliorhinus canicula	14/11/2000	58.5833	-5.6333	130						
728032320	Scyliorhinus canicula	06/03/2000	56.6167	-7.3667	162						
728032570	Scyliorhinus canicula	09/03/2000	54.4167	-3.8667	30						
728032608	Scyliorhinus canicula	19/11/2000	54.55	-10.1833	112	10.225	35.396	10.11	5.934	0.713	3.485
728009056	Squalus acanthias	04/03/1999	56.7833	-6.9167	172						
728033037	Scyliorhinus canicula	15/03/2000	58.5167	-8.0167	160	9.55	35.363	11.325	6.018	0.737	4.935
728033033	Scyliorhinus canicula	15/03/2000	58.5167	-8.0167	160	9.55	35.363	11.325	6.018	0.737	4.935
728033054	Scyliorhinus canicula	15/03/2000	58.5167	-8.0167	160	9.55	35.363	11.325	6.018	0.737	4.935
728030042	Scyliorhinus canicula	01/03/2003	59.4407	-3.889	148						
728034791	Scyliorhinus canicula	01/03/2003	59.4407	-3.889	148						
728031513	Raja clavata	14/03/2000	57.5667	-8.5	158	9.75	35.39	10.833	5.939	0.697	4.848
728031477	Raja clavata	18/11/2000	56.2	-9.1	170	9.836	35.378	10.854	5.929	0.711	4.394
728031510	Raja clavata	14/03/2000	57.5667	-8.5	158	9.75	35.39	10.833	5.939	0.697	4.848
728032492	Scyliorhinus canicula	18/11/2000	56.2	-9.1	170	9.836	35.378	10.854	5.929	0.711	4.394
728034983	Squalus acanthias	18/11/2000	56.2	-9.1	170	9.836	35.378	10.854	5.929	0.711	4.394
728017830	Scyliorhinus canicula	04/03/2008	59.2442	-6.4753	156	9.144	35.339	12.103	6.136	0.773	5.105
727899488	Scyliorhinus canicula	27/03/1995	56.0167	-9.05	154	9.836	35.378	10.854	5.929	0.711	4.394
727899472	Scyliorhinus canicula	27/03/1995	56.0167	-9.05	154	9.836	35.378	10.854	5.929	0.711	4.394
728020441	Leucoraja naevus	14/11/2000	58.5833	-5.6333	130						
728020461	Leucoraja naevus	07/03/2000	55.3167	-8.45	90	10.091	35.319	9.886	5.907	0.685	4.255
727900623	Scyliorhinus canicula	25/11/2003	54.2997	-10.3192	120	10.116	35.395	10.567	5.918	0.727	3.4
727901313	Scyliorhinus canicula	17/11/1995	56.1833	-7.35	104	9.732	35.183	10.14	5.823	0.669	3.744
727908081	Scyliorhinus canicula	18/11/2006	58.7875	-6.1652	118						
727908001	Scyliorhinus canicula	17/11/2006	59.2302	-4.2645	102	9.02	35.216	9.449	6.1	0.691	4.053
727908558	Scyliorhinus canicula	24/11/2006	57.0898	-8.7412	130	9.818	35.372	10.695	5.846	0.706	4.701
728053070	Scyliorhinus canicula	01/11/2001	54.33	-10.3195	120	10.116	35.395	10.567	5.918	0.727	3.4
728053211	Scyliorhinus canicula	03/11/2001	55.8342	-7.7042	137						
728054142	Galeus melastomus	18/03/2004	55.1613	-10.0605	400	9.693	35.404	12.772	5.86	0.836	5.565
728054207	Raja montagui	26/11/2005	53.7938	-4.9238	74						
728031485	Raja clavata	19/11/2000	54.55	-10.1833	112	10.225	35.396	10.11	5.934	0.713	3.485
728031571	Raja montagui	23/11/2000	54.6	-4.1833	50						
727911505	Scyliorhinus canicula	28/11/2006	54.5935	-9.57	99						
728032712	Scyliorhinus canicula	21/11/2000	55.1	-9.3667	102	10.174	35.368	10.156	5.91	0.684	4.026
728052340	Raja montagui	13/11/2001	58.8807	-3.6388	87						
728033053	Scyliorhinus canicula	15/03/2000	58.5167	-8.0167	160	9.55	35.363	11.325	6.018	0.737	4.935
728056223	Raja clavata	15/03/2005	57.7198	-9.0833	155	9.707	35.373	11.122	5.968	0.723	4.729
728033032	Scyliorhinus canicula	15/03/2000	58.5167	-8.0167	160	9.55	35.363	11.325	6.018	0.737	4.935
728056224	Raja clavata	15/03/2005	57.7198	-9.0833	155	9.707	35.373	11.122	5.968	0.723	4.729
728033439	Scyliorhinus canicula	29/11/2000	58.3833	-5.7	104	9.5	35.177	9.112	5.993	0.651	3.645
728056615	Raja montagui	06/12/2005	58.8877	-3.7893	100						
728052715	Scyliorhinus canicula	24/10/2001	59.263	-4.2662	95	9.02	35.216	9.449	6.1	0.691	4.053
728052965	Scyliorhinus canicula	30/10/2001	56.6135	-8.4368	162	9.738	35.361	10.914	5.868	0.707	4.143
728053276	Scyliorhinus canicula	03/11/2001	55.9982	-7.2087	112						
728053014	Scyliorhinus canicula	05/03/2001	54.4145	-3.8653	30						
728053074	Scyliorhinus canicula	01/11/2001	54.33	-10.3195	120	10.116	35.395	10.567	5.918	0.727	3.4
728053093	Scyliorhinus canicula	06/03/2001	53.758	-4.6118	60						
728053760	Scyliorhinus canicula	10/11/2001	57.7497	-5.9748	155						
728054383	Raja clavata	05/03/2001	54.4145	-3.8653	30						
728058755	Squalus acanthias	03/12/2003	58.8828	-3.7862	104						
728055099	Dipturus batis	13/11/2001	58.8807	-3.6388	87						
728058616	Scyliorhinus canicula	19/11/2005	58.6603	-7.1927	100	9.818	35.289	10.42	5.916	0.688	3.963
728058746	Scyliorhinus canicula	18/03/2005	55.836	-7.7638	125						
728059105	Scyliorhinus canicula	24/11/2005	54.0263	-5.2537	80						
728056594	Raja montagui	02/12/2005	55.9877	-7.2555	115						
728056715	Squalus acanthias	30/10/2001	56.9332	-9.0432	160	9.836	35.378	10.854	5.929	0.711	4.394
727918619	Scyliorhinus canicula	26/11/2003	55.103	-9.3697	160	10.09	35.412	10.361	5.922	0.691	4.269
728058237	Scyliorhinus canicula	14/03/2005	58.5357	-8.0112	160	9.55	35.363	11.325	6.018	0.737	4.935
728058743	Scyliorhinus canicula	18/03/2005	55.836	-7.7638	125						
727919737	Scyliorhinus canicula	10/11/1996	54.5833	-10.2833	120	10.116	35.395	10.567	5.918	0.727	3.4
727919769	Scyliorhinus canicula	10/11/1996	54.6	-8.85	85						
727919917	Scyliorhinus canicula	15/03/1996	54.6	-4.2167	68						
727920115	Scyliorhinus canicula	19/03/1996	55.3667	-8.45	92	10.091	35.319	9.886	5.907	0.685	4.255
728059180	Scyliorhinus canicula	26/11/2005	53.7938	-4.9238	74						
727920500	Scyliorhinus canicula	25/03/1996	58.8167	-3.8333	98						
728064179	Scyliorhinus canicula	29/11/2005	54.593	-10.3157	120	10.116	35.395	10.567	5.918	0.727	3.4
727921159	Squalus acanthias	10/11/1996	54.5833	-10.2833	120	10.116	35.395	10.567	5.918	0.727	3.4
727921157	Squalus acanthias	10/11/1996	54.5833	-10.2833	120	10.116	35.395	10.567	5.918	0.727	3.4
728064424	Scyliorhinus canicula	28/03/2005	59.3512	-5.0988	130	9.061	35.292	11.758	6.082	0.78	4.956
727927100	Scyliorhinus canicula	26/11/2003	55.103	-9.3697	160	10.09	35.412	10.361	5.922	0.691	4.269
728071153	Scyliorhinus canicula	13/11/1998	58.2833	-7.3667	80	10.024	35.268	9.234	6.005	0.625	3.757
727929710	Squalus acanthias	21/11/2006	58.3725	-5.9278	118						
728053313	Scyliorhinus canicula	10/03/2001	55.8238	-8.2635	156						
728053289	Scyliorhinus canicula	03/11/2001	55.9982	-7.2087	112						
728052279	Raja montagui	02/11/2001	54.4728	-8.8988	68						
728052643	Scyliorhinus canicula	24/10/2001	58.8128	-3.7527	95						
728052736	Scyliorhinus canicula	24/10/2001	59.263	-4.2662	95	9.02	35.216	9.449	6.1	0.691	4.053
728053236	Scyliorhinus canicula	03/11/2001	55.8342	-7.7042	137						
728073191	Scyliorhinus canicula	11/03/1993	56.45	-7.45	140						
728073535	Raja montagui	13/11/2003	59.26	-4.2805	93	9.02	35.216	9.449	6.1	0.691	4.053
728053769	Scyliorhinus canicula	11/11/2001	57.9235	-6.2165	90						
728054519	Galeus melastomus	18/03/2004	55.1613	-10.0605	400	9.693	35.404	12.772	5.86	0.836	5.565
727934395	Scyliorhinus canicula	18/03/2002	56.4815	-7.4962	156						
728077059	Scyliorhinus canicula	14/03/1991	58.43	-6.05	90						
728055341	Squalus acanthias	30/11/2003	58.05	-6.193	108						
728077739	Scyliorhinus canicula	02/03/2003	58.5317	-8.0178	150	9.55	35.363	11.325	6.018	0.737	4.935
728056543	Squalus acanthias	24/10/2001	59.263	-4.2662	95	9.02	35.216	9.449	6.1	0.691	4.053
728056955	Squalus acanthias	10/03/2001	55.8238	-8.2635	156						
728056993	Squalus acanthias	12/03/2001	58.4107	-6.0065	100						
728057115	Leucoraja naevus	01/12/2005	55.504	-7.8572	70						
728079189	Galeus melastomus	20/03/1987	58.8167	-6.2833	120						
728077016	Scyliorhinus canicula	03/03/1991	56.5333	-9	140	9.836	35.378	10.854	5.929	0.711	4.394
728078292	Squalus acanthias	27/11/2005	54.0763	-4.0107	43						
728059119	Scyliorhinus canicula	27/11/2005	54.0763	-4.0107	43						
728081369	Scyliorhinus canicula	15/11/2003	58.6747	-7.2257	94	9.818	35.289	10.42	5.916	0.688	3.963
728059150	Scyliorhinus canicula	26/11/2005	53.7938	-4.9238	74						
728082328	Scyliorhinus canicula	06/03/1990	58.8167	-6.2833	125						
728082377	Scyliorhinus canicula	01/12/1990	55.85	-7.7833	144						
728083293	Raja montagui	17/03/2003	54.33	-10.3192	121	10.116	35.395	10.567	5.918	0.727	3.4
728083467	Raja montagui	01/12/2003	59.0165	-5.882	80	9.309	35.188	8.788	6.167	0.644	3.752
728081569	Raja montagui	29/11/2003	56.6672	-7.4087	190						
728083815	Scyliorhinus canicula	16/03/1988	58.4166	-5.8	100	9.5	35.177	9.112	5.993	0.651	3.645
728083787	Raja clavata	09/03/1988	57.6	-8.5167	150	9.75	35.39	10.833	5.939	0.697	4.848
728066425	Galeus melastomus	29/11/2002	56.6863	-7.4057	190						
727948615	Squalus acanthias	30/11/1997	54.5833	-9.55	100						
728087529	Squalus acanthias	14/11/2004	59.0313	-5.8303	83	9.309	35.188	8.788	6.167	0.644	3.752
728089886	Scyliorhinus canicula	12/03/1997	58	-9.0667	185	9.419	35.364	11.673	5.949	0.764	5.292
727947584	Scyliorhinus canicula	12/03/1997	58	-9.0667	185	9.419	35.364	11.673	5.949	0.764	5.292
728090402	Scyliorhinus canicula	26/11/2003	55.7747	-9.004	126	10.058	35.382	10.273	5.908	0.697	4.322
727948676	Squalus acanthias	09/12/1997	54.35	-4.95	115						
728091656	Raja clavata	28/11/2006	54.5935	-9.57	99						
728071149	Scyliorhinus canicula	03/03/1998	58.6167	-7.3333	100	9.818	35.289	10.42	5.916	0.688	3.963
728090417	Scyliorhinus canicula	30/11/2004	57.9257	-6.205	90						
728096112	Scyliorhinus canicula	17/11/2003	56.9377	-9.0403	144	9.836	35.378	10.854	5.929	0.711	4.394
728095737	Scyliorhinus canicula	16/03/1986	55.4333	-9.2	109	10.174	35.368	10.156	5.91	0.684	4.026
728074164	Scyliorhinus canicula	22/11/1992	55.8333	-8.2667	150						
728074162	Scyliorhinus canicula	21/11/1992	55.7167	-9.1167	112	10.174	35.368	10.156	5.91	0.684	4.026
728074278	Raja montagui	13/03/2007	59.2407	-6.4978	146	9.144	35.339	12.103	6.136	0.773	5.105
727955070	Raja montagui	14/11/2004	59.0313	-5.8303	83	9.309	35.188	8.788	6.167	0.644	3.752
728094335	Scyliorhinus canicula	14/11/2002	59.3575	-5.1448	125	9.061	35.292	11.758	6.082	0.78	4.956
728094641	Scyliorhinus canicula	13/03/1986	59.35	-5.25	111	9.143	35.225	10.021	6.095	0.7	4.143
728094805	Scyliorhinus canicula	14/11/2002	59.3575	-5.1448	125	9.061	35.292	11.758	6.082	0.78	4.956
728076864	Raja montagui	02/03/2003	58.5317	-8.0178	150	9.55	35.363	11.325	6.018	0.737	4.935
728095770	Scyliorhinus canicula	17/11/2003	57.3158	-9.0492	140	9.707	35.373	11.122	5.968	0.723	4.729
728076995	Raja montagui	15/11/2003	58.2043	-7.3235	97	9.818	35.289	10.42	5.916	0.688	3.963
728078711	Raja montagui	25/11/2003	54.2997	-10.3192	120	10.116	35.395	10.567	5.918	0.727	3.4
728097929	Squalus acanthias	12/03/2002	55.7943	-9.0017	130	10.058	35.382	10.273	5.908	0.697	4.322
728097937	Squalus acanthias	13/03/2002	56.3298	-8.4547	150	9.738	35.361	10.914	5.868	0.707	4.143
728101218	Squalus acanthias	09/03/1986	57.5	-9.0833	135	9.758	35.362	10.996	5.924	0.716	4.712
728082324	Scyliorhinus canicula	15/11/2003	58.6747	-7.2257	94	9.818	35.289	10.42	5.916	0.688	3.963
728102042	Leucoraja naevus	28/11/2006	54.5935	-9.57	99						
728101990	Leucoraja naevus	17/11/2006	59.2302	-4.2645	102	9.02	35.216	9.449	6.1	0.691	4.053
728107460	Leucoraja naevus	16/03/1988	58.25	-6.0167	120						
727966730	Scyliorhinus canicula	28/11/2004	56.1918	-7.3623	102	9.732	35.183	10.14	5.823	0.669	3.744
728111018	Squalus acanthias	06/03/1987	58.6513	-4.275	91						
728111393	Scyliorhinus canicula	14/03/1987	56.7965	-9.0373	180	9.786	35.378	12.039	5.898	0.75	4.469
728111453	Scyliorhinus canicula	17/03/1987	58.45	-6.05	84						
728111550	Scyliorhinus canicula	14/03/1987	56.6167	-7.3667	170						
728111557	Scyliorhinus canicula	14/03/1987	56.6167	-7.3667	170						
728111822	Scyliorhinus canicula	06/03/1987	59.35	-5.2	115	9.061	35.292	11.758	6.082	0.78	4.956
728089494	Scyliorhinus canicula	28/11/2002	56.4882	-7.502	144						
728089844	Scyliorhinus canicula	30/11/1997	54.55	-10.1833	120	10.116	35.395	10.567	5.918	0.727	3.4
728090400	Scyliorhinus canicula	18/03/2002	56.4815	-7.4962	156						
728090886	Scyliorhinus canicula	23/03/1996	58.8167	-3.8333	95						
728114085	Scyliorhinus canicula	12/03/2011	55.8763	-7.2413	60						
728114443	Scyliorhinus canicula	01/03/2011	57.4407	-8.5292	150	9.75	35.39	10.833	5.939	0.697	4.848
728110936	Squalus acanthias	18/03/1987	57.7167	-5.9833	150						
728111036	Squalus acanthias	07/03/1987	58.45	-5.7333	109	9.5	35.177	9.112	5.993	0.651	3.645
728114915	Raja montagui	14/03/2011	58.7952	-6.2178	115						
728111468	Scyliorhinus canicula	20/03/1987	58.6167	-7.3333	96	9.818	35.289	10.42	5.916	0.688	3.963
728111454	Scyliorhinus canicula	17/03/1987	58.45	-6.05	84						
728111848	Scyliorhinus canicula	07/03/1987	58.45	-5.7333	109	9.5	35.177	9.112	5.993	0.651	3.645
728112207	Raja clavata	10/03/1987	55.4333	-9.2	110	10.174	35.368	10.156	5.91	0.684	4.026
727974046	Scyliorhinus canicula	18/03/2004	55.1613	-10.0605	400	9.693	35.404	12.772	5.86	0.836	5.565
727974287	Scyliorhinus canicula	17/11/2004	57.341	-8.4613	155	9.75	35.39	10.833	5.939	0.697	4.848
727974325	Scyliorhinus canicula	18/03/2004	55.1613	-10.0605	400	9.693	35.404	12.772	5.86	0.836	5.565
728114211	Scyliorhinus canicula	04/03/2011	56.0015	-8.86	130	9.827	35.35	10.437	5.857	0.712	4.627
728095734	Scyliorhinus canicula	16/03/1986	55.4333	-9.2	109	10.174	35.368	10.156	5.91	0.684	4.026
728096526	Dipturus batis	28/11/2004	56.6097	-7.3837	175						
728114900	Raja montagui	13/03/2011	56.783	-6.7573	110						
728097796	Scyliorhinus canicula	18/03/1986	56.6	-7.3667	157						
728122648	Scyliorhinus canicula	07/03/2010	56.4665	-7.4867	145						
